Company Name,URL,Industry
British American Tobacco ADR,https://www.investing.com/equities/british-american-tobacco-plc-bats-ratios,Food & Tobacco
Mercedes Benz Group,https://www.investing.com/equities/daimler-ratios?cid=51152,Automobiles & Auto Parts
Mercedes Benz DRC,https://www.investing.com/equities/daimler-adr-ratios,Automobiles & Auto Parts
Becton Dickinson,https://www.investing.com/equities/becton-dickinsn-ratios,Healthcare Equipment & Supplies
Intesa Sanpaolo SpA PK,https://www.investing.com/equities/intesa-sanpaolo-spa-pk-ratios,Banking Services
NatWest Group,https://www.investing.com/equities/royal-bank-of-scotland-ratios?cid=52814,Banking Services
Constellation Energy,https://www.investing.com/equities/constellation-energy-ratios,Electrical Utilities & IPPs
Apollo Global Management A,https://www.investing.com/equities/apollo-globl-man-ratios,Investment Banking & Investment Services
Itochu ADR,https://www.investing.com/equities/itochu-corp-ratios,Diversified Industrial Goods Wholesale
Muenchener Rueckver Ges,https://www.investing.com/equities/muenchener-rueckver-ges-ratios,Insurance
Target,https://www.investing.com/equities/target-ratios,Diversified Retail
"Tokio Marine Holdings, Inc.","https://www.investing.com/equities/tokio-marine-holdings,-inc.-ratios?cid=52977",Insurance
Tokio Marine Holdings Inc,https://www.investing.com/equities/tokio-marine-holdings-inc-ratios,Insurance
Parker-Hannifin,https://www.investing.com/equities/parkerhannifin-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Aon,https://www.investing.com/equities/aon-corp-ratios,Insurance
CSX,https://www.investing.com/equities/csx-corp-ratios,Freight & Logistics Services
Bank of Communications ADR,https://www.investing.com/equities/bank-of-communications-co-ltd-ratios,Banking Services
Daiichi Sankyo ADR,https://www.investing.com/equities/daiichi-sankyo-co-ltd-ratios,Pharmaceuticals
Motorola,https://www.investing.com/equities/motorola-inc-ratios,Communications & Networking
Nintendo ADR,https://www.investing.com/equities/nintendo-co-ratios,Leisure Products
Brookfield,https://www.investing.com/equities/brookfield-ratios,Investment Banking & Investment Services
London Stock Exchange ADR,https://www.investing.com/equities/london-stock-exchange-adr-ratios,Investment Banking & Investment Services
Schlumberger,https://www.investing.com/equities/schlumberger-ltd-ratios,Oil & Gas Related Equipment and Services
Marvell,https://www.investing.com/equities/marvell-technology-group-ltd-ratios,Semiconductors & Semiconductor Equipment
Northrop Grumman,https://www.investing.com/equities/northrop-grumman-ratios,Aerospace & Defense
Siemens Healthineers ADR,https://www.investing.com/equities/siemens-healthineers-adr-ratios?cid=1191968,Healthcare Equipment & Supplies
Postal Savings Bank ADR,https://www.investing.com/equities/postal-savings-bank-adr-ratios,Banking Services
O’Reilly Automotive,https://www.investing.com/equities/oreilly-automotive-ratios,Specialty Retailers
Emerson,https://www.investing.com/equities/emerson-elec-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Welltower,https://www.investing.com/equities/health-care-reit-ratios,Residential & Commercial REITs
PayPal,https://www.investing.com/equities/paypal-holdings-inc-ratios,Professional & Commercial Services
Vinci ADR,https://www.investing.com/equities/vinci-sa-ratios,Construction & Engineering
Spotify Tech,https://www.investing.com/equities/spotify-technology-ratios,Software & IT Services
Enterprise Products Partners LP,https://www.investing.com/equities/enterprise-products-partners-lp-ratios,Oil & Gas Related Equipment and Services
PNC Financial,https://www.investing.com/equities/pnc-fin-serv-ratios,Banking Services
Bank of Montreal,https://www.investing.com/equities/bank-of-montreal-financial-group-ratios?cid=20914,Banking Services
U.S. Bancorp Pref A,https://www.investing.com/equities/u.s.-bancorp-pa-adr-ratios,Banking Services
U.S. Bancorp,https://www.investing.com/equities/us-bancorp-ratios,Banking Services
U.S. Bancorp Pref B,https://www.investing.com/equities/u.s.-bancorp-ph-adr-ratios,Banking Services
Volkswagen 1/10 ADR,https://www.investing.com/equities/volkswagen-adr-be-ratios,Automobiles & Auto Parts
Volkswagen ST,https://www.investing.com/equities/volkswagen-ag-ratios?cid=1173847,Automobiles & Auto Parts
Air Products,https://www.investing.com/equities/air-prods---chem-ratios,Chemicals
FedEx,https://www.investing.com/equities/fedex-corp-ratios,Freight & Logistics Services
UniCredit ADR,https://www.investing.com/equities/unicredit-adr-ratios,Banking Services
Marathon Petroleum,https://www.investing.com/equities/marathon-petroleum-corp.-ratios,Oil & Gas
Republic Services,https://www.investing.com/equities/republic-services-inc-ratios,Professional & Commercial Services
Roper Technologies,https://www.investing.com/equities/roper-industries-ratios,Software & IT Services
Zijin Mining ADR,https://www.investing.com/equities/zijin-mining-adr-ratios,Metals & Mining
Zijin Mining Group,https://www.investing.com/equities/zijin-mining-group-ratios?cid=52269,Metals & Mining
NetEase,https://www.investing.com/equities/netease.com-ratios,Software & IT Services
NetEase,https://www.investing.com/equities/netease-inc-ratios?cid=1177703,Software & IT Services
BMW ADR,https://www.investing.com/equities/bayerische-motoren-werke-ag-pk-ratios,Automobiles & Auto Parts
Carrier Global,https://www.investing.com/equities/carrier-global-corp-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Volkswagen Pref 1/10 ADR,https://www.investing.com/equities/volkswagen-ag-pk-ratios,Automobiles & Auto Parts
Volkswagen VZO,https://www.investing.com/equities/volkswagen-vz-ratios?cid=1183000,Automobiles & Auto Parts
Wal Mart de Mexico ADR,https://www.investing.com/equities/wal-mart-de-mexico-ratios,Diversified Retail
Wal Mart de Mexico,https://www.investing.com/equities/wal-mart-v-ratios?cid=52704,Diversified Retail
Brookfield,https://www.investing.com/equities/brookfield-ratios?cid=20219,Investment Banking & Investment Services
Constellation Software,https://www.investing.com/equities/constellation-software-inc-ratios?cid=1199868,Software & IT Services
ANZ Group,https://www.investing.com/equities/au---nz-banking-group-ltd-ratios,Banking Services
Coinbase Global,https://www.investing.com/equities/coinbase-global-ratios,Financial Technology (Fintech) & Infrastructure
Phillips 66,https://www.investing.com/equities/phillips-66-ltd-ratios,Oil & Gas
Palantir,https://www.investing.com/equities/palantir-technologies-inc-ratios,Software & IT Services
Arthur J Gallagher,https://www.investing.com/equities/arthur-j.-gallagher---co-ratios,Insurance
Bank of Nova Scotia,https://www.investing.com/equities/scotiabank-ratios?cid=20675,Banking Services
BBVA ADR,https://www.investing.com/equities/banco-bilbao-viscaya-argentaria-sa-ratios,Banking Services
Nu Holdings,https://www.investing.com/equities/nu-holdings-ratios,Banking Services
Volvo ADR,https://www.investing.com/equities/volvo-adr-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Volvo B,https://www.investing.com/equities/volvo-b-ratios?cid=52916,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
PACCAR,https://www.investing.com/equities/paccar-inc-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Heineken NV,https://www.investing.com/equities/heineken-nv-ratios,Beverages
ING ADR,https://www.investing.com/equities/ing-group-nv-ratios,Banking Services
3M,https://www.investing.com/equities/3m-co-ratios,Consumer Goods Conglomerates
Xiaomi,https://www.investing.com/equities/xiaomi-ratios?cid=1095988,"Computers, Phones & Household Electronics"
Xiaomi ADR,https://www.investing.com/equities/xiaomi-adr-ratios,"Computers, Phones & Household Electronics"
Simon Property Group Inc Pref,https://www.investing.com/equities/simon-property-group-inc-pref-ratios,Residential & Commercial REITs
KDDI Corp PK,https://www.investing.com/equities/kddi-corp-pk-ratios,Telecommunications Services
KDDI Corp.,https://www.investing.com/equities/kddi-corp.-ratios?cid=53020,Telecommunications Services
Workday,https://www.investing.com/equities/workday-inc-ratios,Software & IT Services
Simon Property,https://www.investing.com/equities/simon-prop-grp-ratios,Residential & Commercial REITs
National Grid ADR,https://www.investing.com/equities/national-grid-transco-plc-ratios,Multiline Utilities
Occidental,https://www.investing.com/equities/occidental-petro-ratios,Oil & Gas
General Motors,https://www.investing.com/equities/gen-motors-ratios,Automobiles & Auto Parts
Hilton Worldwide,https://www.investing.com/equities/hilton-worldwide-ratios,Hotels & Entertainment Services
Itau Unibanco,https://www.investing.com/equities/itau-unibanco-holding-sa-adr-ratios,Banking Services
Super Micro Computer,https://www.investing.com/equities/super-micro-compu-ratios,"Computers, Phones & Household Electronics"
CRH,https://www.investing.com/equities/crh-ratios?cid=21246,Construction Materials
Edwards Lifesciences,https://www.investing.com/equities/edward-lifescience-ratios,Healthcare Equipment & Supplies
Alimentation Couche Tard,https://www.investing.com/equities/alimentation-couche-tard-inc-ratios?cid=978794,Oil & Gas
Moderna,https://www.investing.com/equities/moderna-ratios,Biotechnology & Medical Research
Copart,https://www.investing.com/equities/copart-inc-ratios,Software & IT Services
Chugai Pharma ADR,https://www.investing.com/equities/chugai-pharma-adr-ratios,Pharmaceuticals
Autodesk,https://www.investing.com/equities/autodesk-inc-ratios,Software & IT Services
America Movil ADR,https://www.investing.com/equities/america-movil-ratios,Telecommunications Services
Capital One Financial,https://www.investing.com/equities/capital-one-ratios,Banking Services
Energy Transfer,https://www.investing.com/equities/energy-transfer-ratios,Oil & Gas Related Equipment and Services
Apollo Global Management Prf A,https://www.investing.com/equities/apollo-global-management-prf-a-ratios,Investment Banking & Investment Services
Public Storage,https://www.investing.com/equities/public-stg-mld-ratios,Residential & Commercial REITs
Public Storage ADR,https://www.investing.com/equities/public-storage-pg-adr-ratios,Residential & Commercial REITs
Public Storage ADR,https://www.investing.com/equities/public-storage-adr-ratios,Residential & Commercial REITs
BAE Systems PLC,https://www.investing.com/equities/bae-systems-plc-ratios,Aerospace & Defense
BAE Systems,https://www.investing.com/equities/bae-systems-ratios?cid=52834,Aerospace & Defense
Wesfarmers ADR,https://www.investing.com/equities/wesfarmers-ltd-ratios,Diversified Retail
Williams,https://www.investing.com/equities/williams-cos-ratios,Oil & Gas Related Equipment and Services
Honda Motor,"https://www.investing.com/equities/honda-motor-co.,-ltd.-ratios?cid=52993",Automobiles & Auto Parts
Honda Motor ADR,https://www.investing.com/equities/honda-ratios,Automobiles & Auto Parts
AutoZone,https://www.investing.com/equities/autozone-inc-ratios,Specialty Retailers
Dassault Systemes,https://www.investing.com/equities/dassault-system-ratios?cid=53049,Software & IT Services
Dassault Systemes SA,https://www.investing.com/equities/dassault-systemes-sa-ratios,Software & IT Services
Monster Beverage,https://www.investing.com/equities/monster-beverage-ratios,Beverages
Japan Tobacco,https://www.investing.com/equities/japan-tobacco-inc.-ratios?cid=52984,Food & Tobacco
Japan Tobacco ADR,https://www.investing.com/equities/japan-tobacco-adr-ratios,Food & Tobacco
Interactive Brokers,https://www.investing.com/equities/interactive-broke-ratios,Investment Banking & Investment Services
Aflac,https://www.investing.com/equities/aflac-inc-ratios,Insurance
Norfolk Southern,https://www.investing.com/equities/norfolk-southern-ratios,Freight & Logistics Services
Microchip,https://www.investing.com/equities/microchip-technology-inc-ratios,Semiconductors & Semiconductor Equipment
Infineon ADR,https://www.investing.com/equities/infineon-technologies-ag-ratios,Semiconductors & Semiconductor Equipment
Metlife Inc Pref,https://www.investing.com/equities/metlife-inc-pref-ratios,Insurance
MetLife,https://www.investing.com/equities/metlife-inc-ratios,Insurance
Ross Stores,https://www.investing.com/equities/ross-stores-inc-ratios,Specialty Retailers
Rolls Royce Holdings plc,https://www.investing.com/equities/rolls-royce-holdings-plc-ratios,Aerospace & Defense
Rolls-Royce Holdings,https://www.investing.com/equities/rolls-royce-ratios?cid=1168322,Aerospace & Defense
Digital,https://www.investing.com/equities/digital-realty-trust-inc-ratios,Residential & Commercial REITs
Digital Realty Pref,https://www.investing.com/equities/digital-realty-ratios,Residential & Commercial REITs
Digital Realty Trust,https://www.investing.com/equities/digital-realty-trust-inc-pr-k-ratios,Residential & Commercial REITs
Digital Realty Trust,https://www.investing.com/equities/digital-realty-trust-inc-pr-l-ratios,Residential & Commercial REITs
AIG,https://www.investing.com/equities/american-intl-group-ratios,Insurance
Valero Energy,https://www.investing.com/equities/valero-energy-ratios,Oil & Gas
Truist Financial Corp,https://www.investing.com/equities/bb-t-corp-ratios,Banking Services
Mizuho Financial ADR,https://www.investing.com/equities/mizuho-ratios,Banking Services
The Trade Desk,https://www.investing.com/equities/trade-desk-inc-ratios,Software & IT Services
Newmont Goldcorp,https://www.investing.com/equities/newmont-mining-ratios,Metals & Mining
Constellation Brands A,https://www.investing.com/equities/constellation-a-ratios,Beverages
Compass Group ADR,https://www.investing.com/equities/compass-group-plc-ratios,Hotels & Entertainment Services
Vale ADR,https://www.investing.com/equities/vale-s.a.--americ-ratios,Metals & Mining
Kimberly-Clark,https://www.investing.com/equities/kimberly-clark-ratios,Personal & Household Products & Services
Travelers,https://www.investing.com/equities/the-travelers-co-ratios,Insurance
Suncor Energy,https://www.investing.com/equities/suncor-energy-inc.-ratios,Oil & Gas
Sempra Energy,https://www.investing.com/equities/sempra-energy-ratios,Multiline Utilities
Deutsche Post AG,https://www.investing.com/equities/deutsche-post-ag-ratios,Freight & Logistics Services
Macquarie Group ADR,https://www.investing.com/equities/macquarie-group-ltd-ratios,
